#node1,node2,node1_string_id,node2_string_id,neighborhood_on_chromosome,gene_fusion,phylogenetic_cooccurrence,homology,coexpression,experimentally_determined_interaction,database_annotated,automated_textmining,combined_score
GNAS,ATP5F1E,9606.ENSP00000360141,9606.ENSP00000243997,0,0,0,0,0.072,0,0,0.449,0.466
GNAS,PDGFRA,9606.ENSP00000360141,9606.ENSP00000257290,0,0,0,0,0.067,0.106,0,0.571,0.61
GNAS,RHOC,9606.ENSP00000360141,9606.ENSP00000285735,0,0,0,0,0.122,0.339,0,0.071,0.414
GNAS,ARPC2,9606.ENSP00000360141,9606.ENSP00000295685,0,0,0,0,0.074,0.523,0,0.116,0.575
GNAS,NPM1,9606.ENSP00000360141,9606.ENSP00000296930,0,0,0,0,0.059,0,0,0.694,0.7
GNAS,ARID1A,9606.ENSP00000360141,9606.ENSP00000320485,0,0,0,0,0.05,0,0,0.567,0.571
GNAS,SRSF2,9606.ENSP00000360141,9606.ENSP00000376276,0,0,0,0,0.074,0,0,0.419,0.438
GNAS,RHOA,9606.ENSP00000360141,9606.ENSP00000400175,0,0,0,0,0.238,0.163,0,0.224,0.461
GPC4,SPARCL1,9606.ENSP00000359864,9606.ENSP00000414856,0,0,0,0,0.058,0,0,0.558,0.566
GPC4,HSPG2,9606.ENSP00000359864,9606.ENSP00000363827,0,0,0,0,0.043,0,0.4,0.492,0.683
GSTO1,PTGES3,9606.ENSP00000358727,9606.ENSP00000482075,0,0,0,0,0.063,0,0,0.405,0.419
GSTO1,NDUFA8,9606.ENSP00000358727,9606.ENSP00000362873,0,0,0,0,0.128,0.533,0,0.104,0.603
GSTO1,TXN,9606.ENSP00000358727,9606.ENSP00000363641,0,0,0,0,0.201,0.188,0,0.606,0.722
GTF3C4,HIST1H4A,9606.ENSP00000361219,9606.ENSP00000244537,0,0,0,0,0.062,0.51,0,0.159,0.579
GTF3C4,MCM4,9606.ENSP00000361219,9606.ENSP00000262105,0,0,0,0,0.349,0.127,0,0,0.407
HAPLN1,COL1A1,9606.ENSP00000274341,9606.ENSP00000225964,0,0,0,0,0.074,0.091,0,0.35,0.405
HAPLN1,LUM,9606.ENSP00000274341,9606.ENSP00000266718,0,0,0,0,0.12,0.099,0,0.581,0.638
HAPLN1,COL4A1,9606.ENSP00000274341,9606.ENSP00000364979,0,0,0,0,0.086,0.091,0,0.346,0.41
HAPLN1,PRELP,9606.ENSP00000274341,9606.ENSP00000343924,0,0,0,0,0.044,0.099,0,0.579,0.606
HAPLN1,ACAN,9606.ENSP00000274341,9606.ENSP00000387356,0,0,0,0.853,0.187,0.101,0.7,0.925,0.981
HDAC2,HIST1H4A,9606.ENSP00000430432,9606.ENSP00000244537,0,0,0,0,0.056,0.722,0.5,0.838,0.976
HDAC2,CDK4,9606.ENSP00000430432,9606.ENSP00000257904,0,0,0,0,0.086,0.091,0,0.402,0.459
HDAC2,NPM1,9606.ENSP00000430432,9606.ENSP00000296930,0,0,0,0,0.158,0.292,0,0.75,0.838
HDAC2,PELP1,9606.ENSP00000430432,9606.ENSP00000301396,0,0,0,0,0.088,0.312,0,0.557,0.698
HDAC2,ISYNA1,9606.ENSP00000430432,9606.ENSP00000337746,0,0,0,0,0.049,0.071,0,0.419,0.442
HDAC2,FN1,9606.ENSP00000430432,9606.ENSP00000346839,0,0,0,0,0.051,0.049,0,0.568,0.576
HDAC2,UBE2I,9606.ENSP00000430432,9606.ENSP00000348056,0,0,0,0,0.123,0.053,0.4,0.314,0.612
HDAC2,KDM1A,9606.ENSP00000430432,9606.ENSP00000383042,0,0,0,0,0.133,0.941,0.4,0.997,0.999
HDGF,RAD23A,9606.ENSP00000357189,9606.ENSP00000467024,0,0,0,0,0.393,0,0,0.055,0.401
HDGF,HSPG2,9606.ENSP00000357189,9606.ENSP00000363827,0,0,0,0,0.042,0,0,0.537,0.537
HDGF,FGF1,9606.ENSP00000357189,9606.ENSP00000480791,0,0,0,0,0,0,0,0.642,0.642
HIST1H1C,HIST1H1D,9606.ENSP00000339566,9606.ENSP00000244534,0,0,0.053,0.974,0.19,0.165,0.4,0.622,0.828
HIST1H1C,HIST1H4A,9606.ENSP00000339566,9606.ENSP00000244537,0,0,0,0,0.165,0.652,0,0.465,0.831
HIST1H1C,NPM1,9606.ENSP00000339566,9606.ENSP00000296930,0,0,0,0,0.076,0.421,0,0.475,0.694
HIST1H1C,HIST1H1E,9606.ENSP00000339566,9606.ENSP00000307705,0,0,0.051,0.979,0.253,0.164,0.4,0.586,0.826
HIST1H1C,TXN,9606.ENSP00000339566,9606.ENSP00000363641,0,0,0,0,0.072,0.049,0,0.389,0.413
HIST1H1C,YWHAZ,9606.ENSP00000339566,9606.ENSP00000379287,0,0,0,0,0.042,0.126,0,0.418,0.47
HIST1H1C,HSPA8,9606.ENSP00000339566,9606.ENSP00000437125,0,0,0,0,0.054,0.136,0,0.437,0.499
HIST1H1D,CDK4,9606.ENSP00000244534,9606.ENSP00000257904,0,0,0,0,0.079,0.401,0,0.091,0.455
HIST1H1D,HIST1H4A,9606.ENSP00000244534,9606.ENSP00000244537,0,0,0,0,0.311,0.172,0,0.408,0.633
HIST1H1D,HIST1H1C,9606.ENSP00000244534,9606.ENSP00000339566,0,0,0.053,0.974,0.19,0.165,0.4,0.622,0.828
HIST1H1D,HIST1H1E,9606.ENSP00000244534,9606.ENSP00000307705,0,0,0.051,0.978,0.781,0.165,0.4,0.594,0.95
HIST1H1E,HIST1H1D,9606.ENSP00000307705,9606.ENSP00000244534,0,0,0.051,0.978,0.781,0.165,0.4,0.594,0.95
HIST1H1E,HIST1H4A,9606.ENSP00000307705,9606.ENSP00000244537,0,0,0,0,0.381,0.911,0,0.475,0.968
HIST1H1E,HIST1H1C,9606.ENSP00000307705,9606.ENSP00000339566,0,0,0.051,0.979,0.253,0.164,0.4,0.586,0.826
HIST1H4A,HIST1H1D,9606.ENSP00000244537,9606.ENSP00000244534,0,0,0,0,0.311,0.172,0,0.408,0.633
HIST1H4A,ISYNA1,9606.ENSP00000244537,9606.ENSP00000337746,0,0,0,0,0.042,0,0,0.419,0.42
HIST1H4A,VAPA,9606.ENSP00000244537,9606.ENSP00000345656,0,0,0,0,0.042,0.422,0,0,0.422
HIST1H4A,KRT10,9606.ENSP00000244537,9606.ENSP00000269576,0,0,0,0,0.086,0.123,0,0.347,0.43
HIST1H4A,RAD23A,9606.ENSP00000244537,9606.ENSP00000467024,0,0,0,0,0.123,0.376,0,0.076,0.45
HIST1H4A,YAP1,9606.ENSP00000244537,9606.ENSP00000478927,0,0,0,0,0.049,0.386,0,0.137,0.452
HIST1H4A,RPRD1B,9606.ENSP00000244537,9606.ENSP00000362532,0,0,0,0,0.057,0.51,0,0,0.518
HIST1H4A,PPP2R1A,9606.ENSP00000244537,9606.ENSP00000324804,0,0,0,0,0.049,0.51,0,0.074,0.53
HIST1H4A,ERH,9606.ENSP00000244537,9606.ENSP00000451080,0,0,0,0,0.062,0.51,0,0.069,0.534
HIST1H4A,PELP1,9606.ENSP00000244537,9606.ENSP00000301396,0,0,0,0,0.063,0.527,0,0,0.538
HIST1H4A,HNRNPH1,9606.ENSP00000244537,9606.ENSP00000349168,0,0,0,0,0.058,0.292,0,0.417,0.577
HIST1H4A,GTF3C4,9606.ENSP00000244537,9606.ENSP00000361219,0,0,0,0,0.062,0.51,0,0.159,0.579
HIST1H4A,CETN2,9606.ENSP00000244537,9606.ENSP00000359300,0,0,0,0,0.044,0.533,0,0.135,0.58
HIST1H4A,HSPA8,9606.ENSP00000244537,9606.ENSP00000437125,0,0,0,0,0.086,0.519,0,0.237,0.636
HIST1H4A,SET,9606.ENSP00000244537,9606.ENSP00000361777,0,0,0,0,0.06,0.385,0,0.426,0.64
HIST1H4A,YWHAZ,9606.ENSP00000244537,9606.ENSP00000379287,0,0,0,0,0.042,0.583,0,0.192,0.649
HIST1H4A,UBE2N,9606.ENSP00000244537,9606.ENSP00000316176,0,0,0,0,0.056,0.113,0.5,0.27,0.653
HIST1H4A,CDK4,9606.ENSP00000244537,9606.ENSP00000257904,0,0,0,0,0.042,0.097,0.5,0.308,0.66
HIST1H4A,DKC1,9606.ENSP00000244537,9606.ENSP00000358563,0,0,0,0,0.063,0.528,0,0.341,0.683
HIST1H4A,ANP32A,9606.ENSP00000244537,9606.ENSP00000417864,0,0,0,0,0.067,0.51,0,0.509,0.755
HIST1H4A,UBE2I,9606.ENSP00000244537,9606.ENSP00000348056,0,0,0,0,0.054,0.536,0.5,0.267,0.817
HIST1H4A,MCM4,9606.ENSP00000244537,9606.ENSP00000262105,0,0,0,0,0.067,0.802,0,0.139,0.827
HIST1H4A,HIST1H1C,9606.ENSP00000244537,9606.ENSP00000339566,0,0,0,0,0.165,0.652,0,0.465,0.831
HIST1H4A,KDM1A,9606.ENSP00000244537,9606.ENSP00000383042,0,0,0,0,0.047,0.435,0.5,0.669,0.899
HIST1H4A,ARID1A,9606.ENSP00000244537,9606.ENSP00000320485,0,0,0,0,0.058,0.897,0.5,0.16,0.954
HIST1H4A,RPS27A,9606.ENSP00000244537,9606.ENSP00000272317,0,0,0,0,0.124,0.921,0.5,0.153,0.967
HIST1H4A,HIST1H1E,9606.ENSP00000244537,9606.ENSP00000307705,0,0,0,0,0.381,0.911,0,0.475,0.968
HIST1H4A,DNAJC9,9606.ENSP00000244537,9606.ENSP00000362041,0,0,0,0,0.054,0.968,0,0.117,0.971
HIST1H4A,HDAC2,9606.ENSP00000244537,9606.ENSP00000430432,0,0,0,0,0.056,0.722,0.5,0.838,0.976
HIST1H4A,NPM1,9606.ENSP00000244537,9606.ENSP00000296930,0,0,0,0,0.075,0.796,0.5,0.813,0.98
HIST1H4A,NASP,9606.ENSP00000244537,9606.ENSP00000255120,0,0,0,0,0.066,0.988,0,0.76,0.997
HLA-DPA1,CTSH,9606.ENSP00000393566,9606.ENSP00000220166,0,0,0,0,0.172,0,0.4,0.437,0.696
HLA-DPA1,CTSC,9606.ENSP00000393566,9606.ENSP00000227266,0,0,0,0,0.094,0,0.4,0.138,0.49
HLA-DPA1,CANX,9606.ENSP00000393566,9606.ENSP00000247461,0,0,0,0,0.055,0,0.5,0.113,0.544
HLA-DPA1,HLA-DRB1,9606.ENSP00000393566,9606.ENSP00000353099,0,0,0,0.644,0.468,0.191,0.9,0.577,0.979
HLA-DPA1,TFRC,9606.ENSP00000393566,9606.ENSP00000376197,0,0,0,0,0,0,0,0.448,0.448
HLA-DPA1,KRT8,9606.ENSP00000393566,9606.ENSP00000449404,0,0,0,0,0,0,0,0.423,0.422
HLA-DPA1,B2M,9606.ENSP00000393566,9606.ENSP00000497910,0,0,0,0.809,0.256,0,0.72,0.1,0.796
HLA-DRB1,CTSH,9606.ENSP00000353099,9606.ENSP00000220166,0,0,0,0,0.177,0.045,0.4,0.249,0.599
HLA-DRB1,CTSC,9606.ENSP00000353099,9606.ENSP00000227266,0,0,0,0,0.097,0.045,0.4,0.158,0.506
HLA-DRB1,CANX,9606.ENSP00000353099,9606.ENSP00000247461,0,0,0,0,0,0.046,0.5,0.094,0.53
HLA-DRB1,CHI3L1,9606.ENSP00000353099,9606.ENSP00000255409,0,0,0,0,0.078,0,0,0.68,0.692
HLA-DRB1,MOG,9606.ENSP00000353099,9606.ENSP00000366091,0,0,0,0,0.067,0,0,0.473,0.487
HLA-DRB1,TFRC,9606.ENSP00000353099,9606.ENSP00000376197,0,0,0,0,0,0,0,0.567,0.567
HLA-DRB1,OGN,9606.ENSP00000353099,9606.ENSP00000364711,0,0,0,0,0.08,0.192,0,0.52,0.612
HLA-DRB1,ACAN,9606.ENSP00000353099,9606.ENSP00000387356,0,0,0,0,0.044,0.439,0,0.493,0.704
HLA-DRB1,B2M,9606.ENSP00000353099,9606.ENSP00000497910,0,0,0,0.768,0.14,0,0.72,0.336,0.826
HLA-DRB1,MBP,9606.ENSP00000353099,9606.ENSP00000380958,0,0,0,0,0.084,0.322,0,0.78,0.851
HLA-DRB1,HLA-DPA1,9606.ENSP00000353099,9606.ENSP00000393566,0,0,0,0.644,0.468,0.191,0.9,0.577,0.979
HNRNPH1,DAZAP1,9606.ENSP00000349168,9606.ENSP00000233078,0,0,0,0,0.097,0.354,0,0.488,0.675
HNRNPH1,HIST1H4A,9606.ENSP00000349168,9606.ENSP00000244537,0,0,0,0,0.058,0.292,0,0.417,0.577
HNRNPH1,CANX,9606.ENSP00000349168,9606.ENSP00000247461,0,0,0,0,0.072,0.292,0,0.184,0.417
HNRNPH1,NASP,9606.ENSP00000349168,9606.ENSP00000255120,0,0,0,0,0.187,0.292,0,0.151,0.469
HNRNPH1,MBNL1,9606.ENSP00000349168,9606.ENSP00000282486,0,0,0,0,0.53,0.51,0,0.745,0.936
HNRNPH1,NPM1,9606.ENSP00000349168,9606.ENSP00000296930,0,0,0,0,0.198,0.295,0,0.251,0.54
HNRNPH1,PUF60,9606.ENSP00000349168,9606.ENSP00000434359,0,0,0,0,0.257,0.127,0,0.253,0.473
HNRNPH1,TPM3,9606.ENSP00000349168,9606.ENSP00000498577,0,0,0,0,0.056,0,0,0.503,0.51
HNRNPH1,ANP32A,9606.ENSP00000349168,9606.ENSP00000417864,0,0,0,0,0.27,0.292,0,0.259,0.584
HNRNPH1,SET,9606.ENSP00000349168,9606.ENSP00000361777,0,0,0,0,0.417,0.292,0,0.089,0.591
HNRNPH1,ERH,9606.ENSP00000349168,9606.ENSP00000451080,0,0,0,0,0.684,0.292,0,0.187,0.802
HNRNPH1,SRSF2,9606.ENSP00000349168,9606.ENSP00000376276,0,0,0,0,0.28,0.066,0.4,0.858,0.935
HSPA8,CTSH,9606.ENSP00000437125,9606.ENSP00000220166,0,0,0,0,0.047,0.052,0,0.394,0.404
HSPA8,CD38,9606.ENSP00000437125,9606.ENSP00000226279,0,0,0,0,0.062,0,0,0.436,0.448
HSPA8,HIST1H4A,9606.ENSP00000437125,9606.ENSP00000244537,0,0,0,0,0.086,0.519,0,0.237,0.636
HSPA8,DSTN,9606.ENSP00000437125,9606.ENSP00000246069,0,0,0,0,0.081,0,0,0.514,0.535
HSPA8,CANX,9606.ENSP00000437125,9606.ENSP00000247461,0,0,0,0,0.145,0.125,0,0.588,0.665
HSPA8,CDK4,9606.ENSP00000437125,9606.ENSP00000257904,0,0,0,0,0.095,0.344,0,0.282,0.537
HSPA8,SYT1,9606.ENSP00000437125,9606.ENSP00000261205,0,0,0,0,0,0,0.8,0.267,0.847
HSPA8,RAB11A,9606.ENSP00000437125,9606.ENSP00000261890,0,0,0,0,0.081,0.053,0,0.608,0.629
HSPA8,CD81,9606.ENSP00000437125,9606.ENSP00000263645,0,0,0,0,0.078,0,0,0.865,0.87
HSPA8,RAB7A,9606.ENSP00000437125,9606.ENSP00000265062,0,0,0,0,0.117,0.162,0,0.348,0.476
HSPA8,RPS27A,9606.ENSP00000437125,9606.ENSP00000272317,0,0,0,0,0.203,0.317,0.5,0.263,0.772
HSPA8,PRKAG2,9606.ENSP00000437125,9606.ENSP00000287878,0,0,0,0,0.099,0.061,0.4,0.14,0.505
HSPA8,NPM1,9606.ENSP00000437125,9606.ENSP00000296930,0,0,0,0,0.196,0.047,0,0.333,0.444
HSPA8,GABARAP,9606.ENSP00000437125,9606.ENSP00000306866,0,0,0,0,0.072,0.167,0,0.397,0.494
HSPA8,KIF5B,9606.ENSP00000437125,9606.ENSP00000307078,0,0,0,0,0.074,0.175,0,0.445,0.539
HSPA8,PRKAG1,9606.ENSP00000437125,9606.ENSP00000323867,0,0,0,0,0.111,0.146,0.4,0.115,0.543
HSPA8,ENO3,9606.ENSP00000437125,9606.ENSP00000324105,0.046,0,0,0,0.067,0.181,0,0.292,0.415
HSPA8,PPP2R1A,9606.ENSP00000437125,9606.ENSP00000324804,0,0,0,0,0.312,0.301,0,0.205,0.585
HSPA8,EIF4A2,9606.ENSP00000437125,9606.ENSP00000326381,0,0,0,0,0.299,0.091,0,0.273,0.497
HSPA8,NME1,9606.ENSP00000437125,9606.ENSP00000337060,0.044,0.005,0,0,0.182,0.208,0,0.253,0.476
HSPA8,HIST1H1C,9606.ENSP00000437125,9606.ENSP00000339566,0,0,0,0,0.054,0.136,0,0.437,0.499
HSPA8,NUP43,9606.ENSP00000437125,9606.ENSP00000342262,0,0,0,0,0.106,0,0.4,0.096,0.473
HSPA8,VAPA,9606.ENSP00000437125,9606.ENSP00000345656,0,0,0,0,0.108,0.071,0,0.375,0.436
HSPA8,UBL5,9606.ENSP00000437125,9606.ENSP00000351492,0,0,0,0,0.073,0,0.4,0.139,0.479
HSPA8,YWHAB,9606.ENSP00000437125,9606.ENSP00000361930,0,0,0,0,0.125,0.094,0,0.343,0.434
HSPA8,DNAJC9,9606.ENSP00000437125,9606.ENSP00000362041,0.041,0,0,0,0.255,0.575,0.598,0.27,0.895
HSPA8,TXN,9606.ENSP00000437125,9606.ENSP00000363641,0,0,0,0,0.104,0.1,0,0.519,0.578
HSPA8,FTL,9606.ENSP00000437125,9606.ENSP00000366525,0,0,0,0,0.137,0.071,0.5,0.255,0.661
HSPA8,TFRC,9606.ENSP00000437125,9606.ENSP00000376197,0,0,0,0,0.072,0.045,0.5,0.939,0.969
HSPA8,YWHAZ,9606.ENSP00000437125,9606.ENSP00000379287,0,0,0,0,0.5,0.103,0,0.637,0.823
HSPA8,RHOA,9606.ENSP00000437125,9606.ENSP00000400175,0,0,0,0,0.374,0.142,0,0.274,0.577
HSPA8,ANP32A,9606.ENSP00000437125,9606.ENSP00000417864,0,0,0,0,0.081,0,0,0.395,0.42
HSPA8,CFL1,9606.ENSP00000437125,9606.ENSP00000432660,0,0,0,0,0.205,0,0,0.363,0.472
HSPA8,SERPINH1,9606.ENSP00000437125,9606.ENSP00000434412,0,0,0,0,0.079,0,0,0.695,0.707
HSPA8,CDC42,9606.ENSP00000437125,9606.ENSP00000497733,0,0,0,0,0.193,0.066,0,0.285,0.414
HSPA8,RAD23A,9606.ENSP00000437125,9606.ENSP00000467024,0,0,0,0,0.081,0.362,0,0.176,0.476
HSPA8,RPS15,9606.ENSP00000437125,9606.ENSP00000466010,0,0,0,0,0.244,0.297,0,0.164,0.517
HSPA8,PHGDH,9606.ENSP00000437125,9606.ENSP00000493382,0,0,0,0,0.114,0.359,0,0.274,0.552
HSPA8,TPT1,9606.ENSP00000437125,9606.ENSP00000477781,0,0,0,0,0.125,0.314,0,0.314,0.552
HSPA8,KRT8,9606.ENSP00000437125,9606.ENSP00000449404,0,0,0,0,0.044,0.358,0,0.513,0.675
HSPA8,RAB5C,9606.ENSP00000437125,9606.ENSP00000447053,0,0,0,0,0.077,0,0.5,0.511,0.755
HSPA8,PTGES3,9606.ENSP00000437125,9606.ENSP00000482075,0,0,0,0,0.387,0.098,0.54,0.75,0.928
HSPG2,NID2,9606.ENSP00000363827,9606.ENSP00000216286,0,0,0,0,0.194,0.647,0.5,0.997,0.999
HSPG2,LAMB1,9606.ENSP00000363827,9606.ENSP00000222399,0,0,0,0.555,0.196,0.066,0.5,0.489,0.782
HSPG2,COL1A1,9606.ENSP00000363827,9606.ENSP00000225964,0,0,0,0,0.219,0.085,0,0.4,0.534
HSPG2,LAMA4,9606.ENSP00000363827,9606.ENSP00000230538,0,0,0,0.55,0.154,0,0.5,0.252,0.656
HSPG2,LAMC1,9606.ENSP00000363827,9606.ENSP00000258341,0,0,0,0.575,0.21,0,0.5,0.582,0.82
HSPG2,LUM,9606.ENSP00000363827,9606.ENSP00000266718,0,0,0,0,0.121,0,0,0.761,0.78
HSPG2,ITGA2,9606.ENSP00000363827,9606.ENSP00000296585,0,0,0,0,0.083,0.098,0.9,0.33,0.937
HSPG2,LAMB2,9606.ENSP00000363827,9606.ENSP00000307156,0,0,0,0.552,0.205,0.066,0.5,0.165,0.648
HSPG2,FBN1,9606.ENSP00000363827,9606.ENSP00000325527,0,0,0,0,0.224,0.045,0,0.812,0.849
HSPG2,FBLN1,9606.ENSP00000363827,9606.ENSP00000331544,0,0,0,0,0.165,0.106,0,0.882,0.904
HSPG2,PRELP,9606.ENSP00000363827,9606.ENSP00000343924,0,0,0,0,0.132,0.292,0,0.759,0.839
HSPG2,FBLN5,9606.ENSP00000363827,9606.ENSP00000345008,0,0,0,0,0.085,0.045,0,0.411,0.44
HSPG2,FN1,9606.ENSP00000363827,9606.ENSP00000346839,0,0,0,0,0.14,0.316,0,0.995,0.996
HSPG2,COL4A2,9606.ENSP00000363827,9606.ENSP00000353654,0,0,0,0,0.337,0.091,0,0.529,0.691
HSPG2,COL6A1,9606.ENSP00000363827,9606.ENSP00000355180,0,0,0,0,0.212,0.046,0,0.379,0.493
HSPG2,HDGF,9606.ENSP00000363827,9606.ENSP00000357189,0,0,0,0,0.042,0,0,0.537,0.537
HSPG2,GPC4,9606.ENSP00000363827,9606.ENSP00000359864,0,0,0,0,0.043,0,0.4,0.492,0.683
HSPG2,OGN,9606.ENSP00000363827,9606.ENSP00000364711,0,0,0,0,0.056,0,0,0.489,0.497
HSPG2,B2M,9606.ENSP00000363827,9606.ENSP00000497910,0,0,0,0,0.042,0,0.5,0.178,0.571
HSPG2,VWA1,9606.ENSP00000363827,9606.ENSP00000417185,0,0,0,0,0.128,0.046,0,0.568,0.609
HSPG2,LAMA2,9606.ENSP00000363827,9606.ENSP00000400365,0,0,0,0.582,0.097,0,0.5,0.284,0.649
HSPG2,TGFBI,9606.ENSP00000363827,9606.ENSP00000416330,0,0,0,0,0.104,0,0.5,0.333,0.675
HSPG2,COL4A1,9606.ENSP00000363827,9606.ENSP00000364979,0,0,0,0,0.326,0.095,0,0.546,0.699
HSPG2,ACAN,9606.ENSP00000363827,9606.ENSP00000387356,0,0,0,0,0.063,0,0,0.889,0.891
HSPG2,FGF1,9606.ENSP00000363827,9606.ENSP00000480791,0,0,0,0,0.049,0.384,0,0.844,0.901
HSPG2,FBLN2,9606.ENSP00000363827,9606.ENSP00000384169,0,0,0,0,0.188,0.523,0,0.985,0.993
INA,KRT14,9606.ENSP00000358865,9606.ENSP00000167586,0,0,0,0.713,0.055,0.456,0,0,0.464
INA,NEFM,9606.ENSP00000358865,9606.ENSP00000221166,0,0,0,0.917,0.277,0.782,0,0.982,0.996
INA,SYN1,9606.ENSP00000358865,9606.ENSP00000295987,0,0,0,0,0.222,0,0,0.284,0.419
INA,NEFH,9606.ENSP00000358865,9606.ENSP00000311997,0,0,0,0.879,0.164,0.242,0,0.984,0.988
INA,SNCB,9606.ENSP00000358865,9606.ENSP00000377296,0,0,0,0,0.239,0,0,0.286,0.433
INA,CAMK2A,9606.ENSP00000358865,9606.ENSP00000500386,0,0,0,0,0.126,0.138,0,0.576,0.653
INA,NEFL,9606.ENSP00000358865,9606.ENSP00000482169,0,0,0,0.911,0.221,0,0,0.983,0.986
IST1,VPS4A,9606.ENSP00000438399,9606.ENSP00000254950,0,0,0,0,0.146,0.881,0.5,0.802,0.988
IST1,STAM2,9606.ENSP00000438399,9606.ENSP00000263904,0,0,0,0,0.054,0.449,0,0.455,0.691
IST1,LAMTOR1,9606.ENSP00000438399,9606.ENSP00000278671,0,0,0,0,0.43,0,0,0.162,0.502
ISYNA1,HIST1H4A,9606.ENSP00000337746,9606.ENSP00000244537,0,0,0,0,0.042,0,0,0.419,0.42
ISYNA1,HDAC2,9606.ENSP00000337746,9606.ENSP00000430432,0,0,0,0,0.049,0.071,0,0.419,0.442
ITGA2,ITGB4,9606.ENSP00000296585,9606.ENSP00000200181,0,0,0,0,0.105,0.114,0.72,0.698,0.924
ITGA2,LAMB1,9606.ENSP00000296585,9606.ENSP00000222399,0,0,0,0,0.108,0,0.65,0.366,0.784
ITGA2,COL1A1,9606.ENSP00000296585,9606.ENSP00000225964,0,0,0,0,0.067,0.287,0.9,0.779,0.983
ITGA2,LAMA4,9606.ENSP00000296585,9606.ENSP00000230538,0,0,0,0,0.07,0.071,0.65,0.529,0.838
ITGA2,LAMC1,9606.ENSP00000296585,9606.ENSP00000258341,0,0,0,0,0.082,0.071,0.65,0.385,0.792
ITGA2,TNC,9606.ENSP00000296585,9606.ENSP00000265131,0,0,0,0,0.086,0.098,0.65,0.177,0.73
ITGA2,LUM,9606.ENSP00000296585,9606.ENSP00000266718,0,0,0,0,0.06,0.05,0.5,0.188,0.589
ITGA2,LAMB2,9606.ENSP00000296585,9606.ENSP00000307156,0,0,0,0,0.072,0,0.65,0.207,0.719
ITGA2,SPP1,9606.ENSP00000296585,9606.ENSP00000378517,0,0,0,0,0.069,0,0.65,0.328,0.762
ITGA2,COL4A2,9606.ENSP00000296585,9606.ENSP00000353654,0,0,0,0,0.072,0,0.65,0.336,0.765
ITGA2,LAMA2,9606.ENSP00000296585,9606.ENSP00000400365,0,0,0,0,0,0.071,0.65,0.343,0.768
ITGA2,COL4A1,9606.ENSP00000296585,9606.ENSP00000364979,0,0,0,0,0.067,0,0.65,0.385,0.781
ITGA2,COL6A1,9606.ENSP00000296585,9606.ENSP00000355180,0,0,0,0,0.105,0,0.65,0.582,0.857
ITGA2,HSPG2,9606.ENSP00000296585,9606.ENSP00000363827,0,0,0,0,0.083,0.098,0.9,0.33,0.937
ITGA2,FN1,9606.ENSP00000296585,9606.ENSP00000346839,0,0,0,0,0.083,0,0.65,0.962,0.986
ITGB4,KRT14,9606.ENSP00000200181,9606.ENSP00000167586,0,0,0,0,0.165,0,0,0.724,0.759
ITGB4,RAB8A,9606.ENSP00000200181,9606.ENSP00000300935,0,0,0,0,0.057,0,0,0.426,0.436
ITGB4,RHOC,9606.ENSP00000200181,9606.ENSP00000285735,0,0,0,0,0.065,0.045,0,0.423,0.441
ITGB4,CDC42,9606.ENSP00000200181,9606.ENSP00000497733,0,0,0,0,0.074,0.045,0,0.435,0.458
ITGB4,DSP,9606.ENSP00000200181,9606.ENSP00000369129,0,0,0,0,0.104,0.19,0,0.359,0.494
ITGB4,CD81,9606.ENSP00000200181,9606.ENSP00000263645,0,0,0,0,0.064,0,0,0.493,0.506
ITGB4,KRT5,9606.ENSP00000200181,9606.ENSP00000252242,0,0,0,0,0.17,0,0,0.541,0.603
ITGB4,TNC,9606.ENSP00000200181,9606.ENSP00000265131,0,0,0,0.547,0.054,0,0.65,0.122,0.684
ITGB4,SPP1,9606.ENSP00000200181,9606.ENSP00000378517,0,0,0,0,0,0,0.65,0.227,0.717
ITGB4,LAMB2,9606.ENSP00000200181,9606.ENSP00000307156,0,0,0,0,0.084,0.046,0.65,0.201,0.723
ITGB4,JUP,9606.ENSP00000200181,9606.ENSP00000377508,0,0,0,0,0.128,0.529,0,0.385,0.725
ITGB4,LAMA2,9606.ENSP00000200181,9606.ENSP00000400365,0,0,0,0,0.042,0.07,0.65,0.301,0.753
ITGB4,COL1A1,9606.ENSP00000200181,9606.ENSP00000225964,0,0,0,0,0.06,0.051,0.65,0.312,0.756
ITGB4,FN1,9606.ENSP00000200181,9606.ENSP00000346839,0,0,0,0.546,0,0,0.65,0.355,0.764
ITGB4,COL6A1,9606.ENSP00000200181,9606.ENSP00000355180,0,0,0,0,0.07,0.045,0.65,0.337,0.766
ITGB4,LAMC1,9606.ENSP00000200181,9606.ENSP00000258341,0,0,0,0,0.049,0.099,0.65,0.417,0.802
ITGB4,LAMB1,9606.ENSP00000200181,9606.ENSP00000222399,0,0,0,0,0.066,0.136,0.65,0.396,0.806
ITGB4,COL4A2,9606.ENSP00000200181,9606.ENSP00000353654,0,0,0,0,0.066,0.051,0.65,0.509,0.827
ITGB4,COL4A1,9606.ENSP00000200181,9606.ENSP00000364979,0,0,0,0,0.048,0.051,0.65,0.57,0.846
ITGB4,LAMA4,9606.ENSP00000200181,9606.ENSP00000230538,0,0,0,0,0.044,0.091,0.65,0.766,0.919
ITGB4,ITGA2,9606.ENSP00000200181,9606.ENSP00000296585,0,0,0,0,0.105,0.114,0.72,0.698,0.924
